,Equity Name,Trade,Entry Time,Entry Price,Exit Time,Exit Price,Quantity,Position Size,PNL,% PNL,Holding Days,Exit Type
106,GSPC,Closed,16-03-2020,2386.13,1912,4364.68,39,93059.065,77163.45,82.919,480,Take Profit
107,GSPC,Closed,28-10-2020,3271.03,1831,3952.75,29,94859.871,19769.88,20.841,138,Take Profit
108,GSPC,Closed,29-10-2020,3310.11,1845,4052.86,30,99303.303,22282.5,22.439,158,Take Profit
109,GSPC,Closed,30-10-2020,3269.96,1845,4034.94,30,98098.799,22949.4,23.394,157,Take Profit
110,GSPC,Closed,29-01-2021,3714.24,1913,4374.91,26,96570.24,17177.42,17.787,164,Take Profit
111,GSPC,Closed,25-02-2021,3829.34,1937,4466.64,25,95733.502,15932.5,16.643,169,Take Profit
112,GSPC,Closed,04-03-2021,3768.47,1994,4637.87,26,97980.219,22604.4,23.07,244,Take Profit
113,GSPC,Closed,12-05-2021,4063.04,1994,4637.65,24,97512.961,13790.64,14.142,175,Take Profit
114,GSPC,Closed,14-09-2021,4443.05,2122,4077.75,22,97747.096,-8036.6,-8.222,237,Stop Loss
115,GSPC,Closed,20-09-2021,4357.73,2146,3884.79,22,95870.06,-10404.68,-10.853,266,Stop Loss
116,GSPC,Closed,21-09-2021,4354.19,2146,3854.41,22,95792.179,-10995.16,-11.478,265,Stop Loss
117,GSPC,Closed,30-09-2021,4307.54,2149,3692.34,22,94765.881,-13534.4,-14.282,259,Stop Loss
118,GSPC,Closed,30-11-2021,4567,2122,4045.05,21,95907,-10960.95,-11.429,160,Stop Loss
119,GSPC,Closed,01-12-2021,4513.04,2130,3915.08,21,94773.841,-12557.16,-13.25,169,Stop Loss
120,GSPC,Closed,18-01-2022,4577.11,2130,3910.92,21,96119.307,-13989.99,-14.555,121,Stop Loss
121,GSPC,Closed,19-01-2022,4532.76,2146,3819.11,21,95187.955,-14986.65,-15.744,145,Stop Loss
122,GSPC,Closed,20-01-2022,4482.73,2149,3691.46,21,94137.33,-16616.67,-17.652,147,Stop Loss
123,GSPC,Closed,21-01-2022,4397.94,2497,4358.34,22,96754.679,-871.2,-0.9,651,End of Data
124,GSPC,Closed,24-01-2022,4410.13,2497,4358.34,22,97022.857,-1139.38,-1.174,648,End of Data
125,GSPC,Closed,25-01-2022,4356.45,2497,4358.34,22,95841.904,41.58,0.043,647,End of Data
126,GSPC,Closed,18-02-2022,4348.87,2497,4358.34,22,95675.143,208.34,0.218,623,End of Data
127,GSPC,Closed,22-02-2022,4304.76,2497,4358.34,23,99009.475,1232.34,1.245,619,End of Data
128,GSPC,Closed,23-02-2022,4225.5,2497,4358.34,23,97186.5,3055.32,3.144,618,End of Data
129,GSPC,Closed,07-03-2022,4201.09,2497,4358.34,23,96625.066,3616.75,3.743,606,End of Data
130,GSPC,Closed,08-03-2022,4170.7,2497,4358.34,23,95926.104,4315.72,4.499,605,End of Data
131,GSPC,Closed,22-04-2022,4271.78,2497,4358.34,22,93979.155,1904.32,2.026,560,End of Data
132,GSPC,Closed,26-04-2022,4175.2,2497,4358.34,23,96029.604,4212.22,4.386,556,End of Data
133,GSPC,Closed,27-04-2022,4183.96,2497,4358.34,23,96231.079,4010.74,4.168,555,End of Data
134,GSPC,Closed,29-04-2022,4131.93,2497,4358.34,23,95034.394,5207.43,5.48,553,End of Data
135,GSPC,Closed,09-05-2022,3991.24,2497,4358.34,24,95789.76,8810.4,9.198,543,End of Data
136,GSPC,Closed,11-05-2022,3935.18,2497,4358.34,25,98379.498,10579,10.753,541,End of Data
137,GSPC,Closed,13-06-2022,3749.63,2497,4358.34,26,97490.377,15826.46,16.234,508,End of Data
138,GSPC,Closed,14-06-2022,3735.48,2497,4358.34,26,97122.479,16194.36,16.674,507,End of Data
139,GSPC,Closed,16-06-2022,3666.77,2497,4358.34,26,95336.021,17980.82,18.86,505,End of Data
140,GSPC,Closed,26-08-2022,4057.66,2497,4358.34,23,93326.178,6915.64,7.41,434,End of Data
141,GSPC,Closed,29-08-2022,4030.61,2497,4358.34,24,96734.643,7865.52,8.131,431,End of Data
142,GSPC,Closed,30-08-2022,3986.16,2497,4358.34,24,95667.838,8932.32,9.337,430,End of Data
143,GSPC,Closed,31-08-2022,3955,2497,4358.34,24,94920,9680.16,10.198,429,End of Data
144,GSPC,Closed,21-09-2022,3789.93,2497,4358.34,25,94748.248,14210.25,14.998,408,End of Data
145,GSPC,Closed,22-09-2022,3757.99,2497,4358.34,26,97707.74,15609.1,15.975,407,End of Data
146,GSPC,Closed,23-09-2022,3693.23,2497,4358.34,26,96023.979,17292.86,18.009,406,End of Data
147,GSPC,Closed,26-09-2022,3655.04,2497,4358.34,27,98686.081,18989.1,19.242,403,End of Data
148,GSPC,Closed,16-12-2022,3852.36,2497,4358.34,25,96309.003,12649.5,13.134,322,End of Data
149,GSPC,Closed,19-12-2022,3817.66,2497,4358.34,25,95441.498,13517,14.163,319,End of Data
150,GSPC,Closed,22-02-2023,3991.05,2497,4358.34,24,95785.201,8814.96,9.203,254,End of Data
151,GSPC,Closed,24-02-2023,3970.04,2497,4358.34,25,99251.001,9707.5,9.781,252,End of Data
152,GSPC,Closed,09-03-2023,3918.32,2497,4358.34,25,97958.002,11000.5,11.23,239,End of Data
153,GSPC,Closed,10-03-2023,3861.59,2497,4358.34,25,96539.752,12418.75,12.864,238,End of Data
154,GSPC,Closed,13-03-2023,3855.76,2497,4358.34,26,100249.76,13067.08,13.035,235,End of Data
155,GSPC,Closed,16-08-2023,4404.33,2497,4358.34,22,96895.262,-1011.78,-1.044,79,End of Data
156,GSPC,Closed,17-08-2023,4370.36,2497,4358.34,22,96147.917,-264.44,-0.275,78,End of Data
157,GSPC,Closed,21-09-2023,4330,2497,4358.34,22,95260,623.48,0.655,43,End of Data
158,GSPC,Closed,22-09-2023,4320.06,2497,4358.34,23,99361.381,880.44,0.886,42,End of Data
159,GSPC,Closed,26-09-2023,4273.53,2497,4358.34,23,98291.185,1950.63,1.985,38,End of Data
160,GSPC,Closed,25-10-2023,4186.77,2497,4358.34,23,96295.71,3946.11,4.098,9,End of Data
161,GSPC,Closed,26-10-2023,4137.23,2497,4358.34,23,95156.29,5085.53,5.344,8,End of Data
162,GSPC,Closed,27-10-2023,4117.37,2497,4358.34,24,98816.883,5783.28,5.853,7,End of Data
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,TOTAL PNL-1733372,,,,
